Date,B3SA3.SA,BBDC4.SA,BBSE3.SA,BMOB3.SA,INTB3.SA,ITSA4.SA,LWSA3.SA,MLAS3.SA,PETR4.SA,POSI3.SA,PSSA3.SA,TOTS3.SA,VALE3.SA,^BVSP
2018-11-27,36274800,20574331,3437900,,,28484433,,,90759000,122500,1264200,2748536,25582700,4971300.0
2018-11-28,29130000,27309245,4423000,,,23805589,,,92811300,87600,1311800,2999224,29038300,5295600.0
2018-11-29,18330000,22266086,3136000,,,31871925,,,65584300,186400,1247000,3192966,23362000,4257400.0
2018-11-30,22675200,25225537,11119900,,,53071359,,,90874500,113200,1627400,1367940,29502000,6736700.0
2018-12-03,33897000,36888452,3684200,,,31501957,,,90530000,108300,1598000,2790418,32418200,5935600.0
2018-12-04,36799800,29335772,3801900,,,35144391,,,66867500,96800,1905600,2474044,26844200,4879700.0
2018-12-05,12728100,9515638,2654100,,,26302877,,,54183300,140200,1820200,1355285,9656100,2790000.0
2018-12-06,35633400,18354223,5444400,,,32091758,,,99037200,78600,1806400,1520704,21376400,4370100.0
2018-12-07,33498300,17569519,8488700,,,34072216,,,87994700,131400,1568400,860235,19472100,4479100.0
2018-12-10,21116400,30698663,3686300,,,28657234,,,73871100,79400,1387400,1154312,14331300,4084400.0
2018-12-11,27075600,26426312,4033600,,,38023831,,,64017600,45600,965200,1746082,19443900,4390100.0
2018-12-12,28453200,38736731,7142500,,,31969134,,,63296400,64300,1090400,1064522,15808900,5000500.0
2018-12-13,26981400,13205809,6923700,,,20691643,,,61946100,75700,1502800,1363420,15149000,3658600.0
2018-12-14,20803500,19249294,2524600,,,20267175,,,45231700,80700,1086800,1029269,16910700,3553300.0
2018-12-17,44665200,18087171,3138100,,,20916323,,,53832000,50000,602600,1289600,21401300,3849300.0
2018-12-18,27048900,14721072,3164500,,,22651140,,,74740000,43500,736800,1350163,18988400,4093500.0
2018-12-19,35392500,16838800,3449900,,,23804017,,,171157500,65600,743400,1381499,24414200,5664200.0
2018-12-20,41170800,23420542,3904400,,,22468383,,,141767000,77400,690200,3135114,25323700,6100500.0
2018-12-21,66267900,36331827,5023600,,,62388304,,,90384300,42300,1103600,1931387,28272600,6076200.0
2018-12-26,24277200,21125046,3906700,,,25237907,,,77104200,43600,580800,666193,13356400,3355100.0
2018-12-27,28835400,17595394,2063700,,,18372396,,,74083700,108700,596800,573992,14332000,3820900.0
2018-12-28,36834600,19362695,3366600,,,25846835,,,61634700,67000,973000,1035898,11914300,3649100.0
2019-01-02,73845000,37247502,4663200,,,32965324,,,104534800,309800,960800,2399620,17319600,5615400.0
2019-01-03,48211200,31131823,3517600,,,49642992,,,95206400,279100,1287200,2305913,30120000,6066200.0
2019-01-04,65334600,23808981,3549900,,,42859755,,,72119800,83300,2483000,1555354,43360100,5322100.0
2019-01-07,34563000,30560665,3467500,,,17602720,,,121711900,312000,1271800,1682807,20998900,4565000.0
2019-01-08,34092300,33927722,4137700,,,22662538,,,68761800,180200,1973600,2828382,19925600,4496500.0
2019-01-09,43927800,27569588,6842300,,,41125986,,,70177600,510400,2170400,2482179,27695500,5011400.0
2019-01-10,37463400,29781071,7441300,,,61077824,,,54763700,169600,1410400,2549371,18113600,4840600.0
2019-01-11,30136500,17275155,5571000,,,39364967,,,53980700,399500,2899000,1384512,12360400,5330500.0
2019-01-14,46510800,13903785,2841900,,,23910265,,,46577300,149700,1235000,3391829,14626300,4486900.0
2019-01-15,27547200,20090699,3337300,,,43522135,,,53731500,143300,739200,3459624,14480300,4836400.0
2019-01-16,25323600,17328981,3027000,,,34388078,,,40425000,141500,1511000,1441158,15375100,4257400.0
2019-01-17,28993200,15448757,5491900,,,35950488,,,50359400,116100,1217000,3564178,25525500,4944200.0
2019-01-18,38361900,20097727,5962300,,,29667704,,,67021300,109000,1346200,3346934,25815900,4884000.0
2019-01-21,24367800,12483555,2514000,,,18110903,,,45336500,181700,1138400,1949465,10676600,2717600.0
2019-01-22,22506600,15685941,4505500,,,31842448,,,61307000,310900,2194600,4073088,17154300,4256000.0
2019-01-23,35742300,17293203,5195700,,,85183554,,,52931600,125300,1731600,1269111,13470400,0.0
2019-01-24,72752700,25768905,5068800,,,50740059,,,40109000,171400,1847600,2439694,14118200,5019400.0
2019-01-28,53865900,26271224,4921700,,,35044170,,,65079900,133700,1589400,3193568,183534500,7185300.0
2019-01-29,29300100,21450715,3812200,,,25677703,,,59419200,116600,2207200,7028020,68335900,5262000.0
2019-01-30,36645300,34294439,4026100,,,32062412,,,62607500,156100,1673800,1345342,67892500,6164400.0
2019-01-31,34641900,50802779,7380200,,,34561010,,,63253600,499200,2540400,1613205,39814600,5976000.0
2019-02-01,36630600,26545304,5318800,,,22571225,,,47957400,315800,2413400,709581,21286700,4301600.0
2019-02-04,23313900,28072546,4498800,,,22002385,,,53874900,547200,1238400,1374870,35888900,4278300.0
2019-02-05,27119400,27787606,3944300,,,36396834,,,40989100,154400,1170800,3302341,21992300,4773700.0
2019-02-06,54848100,27403000,4434900,,,36238576,,,64527000,162200,1302800,2654829,29257400,5458200.0
2019-02-07,86789700,30796731,3858800,,,23795894,,,55614100,115600,1443000,2984159,31403200,5612500.0
2019-02-08,38286900,29588609,5560100,,,52448674,,,40153900,84700,2928600,1738248,48169600,5302500.0
2019-02-11,37454700,16768204,4484800,,,20431460,,,39617300,70800,1716600,1820807,30697300,3767300.0
2019-02-12,35465400,32518832,13075100,,,23186966,,,72467200,189500,2657400,1629476,36421200,4915000.0
2019-02-13,49510500,36950583,7613800,,,34371833,,,69042200,104000,2684600,2416795,38153200,5814400.0
2019-02-14,33276600,34746766,7627400,,,35579209,,,81125500,94900,2773000,1971160,24055400,5222300.0
2019-02-15,22616700,24143434,4791800,,,41916230,,,63841800,700600,2117200,1240788,27877700,4586300.0
2019-02-18,19702200,15755259,2765800,,,20829857,,,43379000,251600,1202600,1849431,18777400,2837100.0
2019-02-19,34859700,24445625,4434900,,,153150077,,,58041900,131700,836400,2062456,20523500,4830600.0
2019-02-20,42509100,22781981,10815100,,,146478984,,,55114500,114500,2571000,2680139,25493000,5906800.0
2019-02-21,23302200,37820577,8141400,,,129751270,,,46559400,48900,2907400,1866003,21401300,5814100.0
2019-02-22,23856900,44009248,6017500,,,38061824,,,36602000,73700,2108600,605328,17580700,4426600.0
2019-02-25,28860900,24582824,9500100,,,23158537,,,54190800,69400,1669400,1549027,16801500,4360000.0
2019-02-26,21534900,26716683,5499000,,,24325562,,,46504200,143700,2278200,3415633,10362900,3555100.0
2019-02-27,33839700,16541880,4418600,,,22034875,,,49131400,118500,1936600,2479166,15004800,3873500.0
2019-02-28,29739600,26590345,7030100,,,32803790,,,93065100,96500,1545400,3792268,17877800,5365700.0
2019-03-01,28874400,26155268,5252800,,,37247212,,,41978700,97200,1317800,7141915,29872100,4054700.0
2019-03-06,16214400,13570769,3604300,,,21509269,,,18423400,81300,2301400,2525266,15244200,2715300.0
2019-03-07,41576400,20419722,3278700,,,43082994,,,32835300,129000,1055200,2543043,21112500,4104300.0
2019-03-08,32046600,16822509,2570000,,,22943290,,,49564400,70700,1000800,3329157,25446000,4054200.0
2019-03-11,29343900,26233850,5943600,,,22380476,,,66742800,124500,1631000,4088455,20201600,4251500.0
2019-03-12,18810600,21300099,5398400,,,24570025,,,64287300,56800,1744800,2332127,15591300,3832900.0
2019-03-13,30388200,28321710,3655100,,,30437249,,,61057200,77900,1292800,3355070,21999200,4812100.0
2019-03-14,18288900,24349473,3332200,,,24562426,,,42777800,46300,1679400,2554493,17257400,3584500.0
2019-03-15,42188700,22256023,6032400,,,28882438,,,61041100,81300,1732000,3092931,26054400,5136400.0
2019-03-18,23386800,10846425,4371800,,,15479987,,,91920600,137600,1474600,2265839,23021400,4204100.0
2019-03-19,17635800,34472687,4060900,,,25472806,,,69423600,318300,1708200,28449247,32034400,5231100.0
2019-03-20,26807400,36744384,3760000,,,24605790,,,68878000,86900,1221000,3482523,25667000,4633200.0
2019-03-21,28728600,25797175,3637400,,,35080197,,,80121300,97900,1167000,2772339,19660000,5321200.0
2019-03-22,43600500,39760377,4512500,,,39085657,,,104731100,105200,1320000,5045410,25714700,6001100.0
2019-03-25,22760700,20953507,3049300,,,34993862,,,104772900,136200,1197000,2559314,15897500,4508400.0
2019-03-26,30936900,23256190,3448900,,,38476859,,,91549100,64400,1505600,5154183,13413800,4660700.0
2019-03-27,42554100,35715308,4731200,,,51930666,,,66415400,227600,1617200,5648931,20805100,5726900.0
2019-03-28,43207200,36142879,4024200,,,36540551,,,69412700,352400,838200,2068482,28490000,5192300.0
2019-03-29,27680400,26932625,5783400,,,38935128,,,51587400,250000,768000,4453038,25118100,4674600.0
2019-04-01,18089400,22168736,2068000,,,21913430,,,42289800,122000,1298800,2560820,25392200,3753500.0
2019-04-02,17003100,17454734,5353900,,,19763185,,,38460600,137700,709400,4841424,21442400,3713200.0
2019-04-03,39501600,16439979,6049800,,,19214127,,,55120900,114500,1356800,3686208,21477200,4308900.0
2019-04-04,33732000,22280008,4369700,,,34297158,,,52248100,129800,932800,6093361,14145700,4086200.0
2019-04-05,19423800,16063572,3874500,,,26779879,,,54708900,94900,1136000,3662706,8359200,3689000.0
2019-04-08,14254800,11535510,2264100,,,15987645,,,55270000,108300,903000,5367810,14400900,3430800.0
2019-04-09,24893400,19063380,3435100,,,21633858,,,43863700,66100,1240600,4228864,14745400,3733400.0
2019-04-10,19480500,15823859,2797800,,,28771211,,,62005200,80100,3006200,5125257,15608000,4574600.0
2019-04-11,23495700,13487156,2072800,,,16721556,,,56126400,136400,1040800,3104080,10274300,3530500.0
2019-04-12,22875900,28133480,4060700,,,24499935,,,227307600,61300,709400,2531594,16905900,6712200.0
2019-04-15,24966300,22395938,3775800,,,19154911,,,117567200,117600,892600,2309830,15787300,4629800.0
2019-04-16,23726100,14552089,3788800,,,14700223,,,95149300,55800,1045200,4365056,18935600,4581600.0
2019-04-17,43870500,32402928,4993600,,,40821915,,,103988400,128800,1202000,3132704,26483700,6458600.0
2019-04-18,47255100,18296325,4752100,,,25045193,,,100942100,55400,1023200,8870522,10706000,4933300.0
2019-04-22,12063300,14163703,2134500,,,15806067,,,45321900,90100,434000,2167312,16324700,3176600.0
2019-04-23,34509300,20794079,2606000,,,19301903,,,52199500,48500,648400,4133952,9890800,4309100.0
2019-04-24,59086500,21182731,3316300,,,30688000,,,57704700,130400,798400,3960700,19992800,4658800.0
2019-04-25,30819000,41204964,4965200,,,31078536,,,55201700,286600,823200,3150782,15916200,4878200.0
2019-04-26,18727800,13804998,2148400,,,19709340,,,52616600,143300,469000,1685218,10632700,3767100.0
2019-04-29,17555700,18010825,2076900,,,23352954,,,27689800,78600,910400,1367639,8729200,3225400.0
2019-04-30,23727600,12718104,4309300,,,17897359,,,39570700,43700,1289800,3377366,11371400,4228600.0
2019-05-02,15633300,17284232,2183800,,,16100313,,,37820300,49500,808800,2066675,15906200,3863600.0
2019-05-03,17203500,20207508,2314600,,,18350387,,,33334800,51900,1468200,3185734,10614000,4014800.0
2019-05-06,12279600,15218520,2602600,,,28573519,,,31715900,72800,1470800,2264634,10437300,3216000.0
2019-05-07,26702100,22871371,6804200,,,35456585,,,52454400,45700,2271600,3279441,15190600,4907400.0
2019-05-08,17428500,21069596,5876500,,,17265635,,,71780300,344500,1763400,5754088,18474900,4916500.0
2019-05-09,15687600,13867555,4721200,,,17389962,,,46663300,54100,1277000,4974302,12456600,4152200.0
2019-05-10,23719200,14566197,4923500,,,22944600,,,33336000,47000,1428800,3175483,25272300,4097900.0
2019-05-13,21949500,18722777,6232800,,,49642337,,,43146100,97600,1066200,1866975,18657700,4662600.0
2019-05-14,22562100,16503601,5273900,,,27040980,,,34968600,44100,961000,2438075,14183900,4045400.0
2019-05-15,41646000,24808509,5554200,,,56215698,,,37053900,115900,2651600,967471,18447400,4791900.0
2019-05-16,37843200,29397264,5969900,,,27073601,,,46502200,222300,1156200,1678113,49247900,5570000.0
2019-05-17,32846100,32340771,4507200,,,32749683,,,67291200,169900,1414800,1413464,34079700,5342700.0
2019-05-20,26321100,19525370,4903700,,,31423744,,,54472000,61600,721600,978899,23909600,4620000.0
2019-05-21,40391700,29764620,4459500,,,32141672,,,57846700,73200,1117800,2637464,32381300,5397000.0
2019-05-22,21654300,20361504,4314900,,,21464464,,,48439300,72500,1211800,1634806,21087400,4232500.0
2019-05-23,25376400,18735954,5674300,,,21516212,,,49527400,41800,1327400,8372520,15786300,3787800.0
2019-05-24,22659900,12938251,3412600,,,16163328,,,35915100,49000,1630000,2129820,24936500,3484700.0
2019-05-27,14886300,11599798,2622600,,,14877478,,,33892000,65000,679600,1533157,17281600,2544800.0
2019-05-28,59054700,43920338,6917100,,,45109567,,,60774600,60000,2415800,5418681,37041000,6383100.0
2019-05-29,28516800,27660575,4459100,,,50556909,,,43124400,59100,1650600,2025765,17842500,4559100.0
2019-05-30,21859500,18513145,2772800,,,23211333,,,71847200,80500,908200,3909281,12877800,4398200.0
2019-05-31,39383700,18205284,4289000,,,23342080,,,63137200,251500,2795600,2992634,28857900,5089500.0
2019-06-03,28697100,24380060,5175900,,,23157620,,,53470600,147200,1662000,4096640,22451600,4547900.0
2019-06-04,19043400,19514323,4386500,,,30811934,,,37331100,63400,1514400,3558020,19537300,4293300.0
2019-06-05,25174800,14948061,4506200,,,22972374,,,65282100,46700,1779400,4352868,14392200,3769100.0
2019-06-06,26641500,16194277,4730100,,,15745017,,,87836900,113100,835600,3832593,10869100,4054900.0
2019-06-07,14523600,15805092,2575200,,,15974413,,,52235500,151000,1626200,3023610,11626500,3718500.0
2019-06-10,17376000,19707850,3105200,,,31693753,,,39666800,385500,1087000,3542983,11670100,3584000.0
2019-06-11,35185500,26825772,3704900,,,33218956,,,52437000,259100,2083000,4089423,44669000,4922400.0
2019-06-12,45345000,28634335,3940700,,,26324755,,,43392200,125400,1798000,2849183,24531300,4948800.0
2019-06-13,47564700,44256548,5869500,,,39484578,,,48981600,306200,791000,4164306,18058600,5594000.0
2019-06-14,84969300,16948155,4906400,,,25970508,,,42802400,231000,918400,4441886,20375200,9184900.0
2019-06-17,51404700,18445929,2524300,,,14850621,,,49290000,203000,1564000,4459630,20551200,3926300.0
2019-06-18,56935500,26954347,4648000,,,36242637,,,31332800,108600,1779600,3650948,27229300,4524500.0
2019-06-19,60546600,20888447,3966100,,,29102008,,,33286300,49500,1259000,3808233,23746400,4411300.0
2019-06-21,67489800,23594503,5125900,,,33556042,,,58424700,111000,885800,8897908,20492800,5490800.0
2019-06-24,33701400,12982973,5657700,,,31058099,,,27365000,1142000,1025400,3638618,9338300,3559800.0
2019-06-25,54103200,20308531,4439400,,,64175786,,,56472100,444000,1023800,3732147,12449700,4469200.0
2019-06-26,46427400,17154726,3531500,,,119756879,,,48901500,167400,1296000,3393818,13277900,5013800.0
2019-06-27,26474700,13366833,3273700,,,35636329,,,55219200,138000,2336400,5560027,14941500,4154700.0
2019-06-28,24124800,22523048,2527200,,,23558507,,,40262000,188800,2093200,5137191,11106100,4079900.0
2019-07-01,25805100,15761435,2838300,,,13074012,,,46759100,228500,740400,2659117,22807300,411600.0
2019-07-02,30580200,18177200,4941300,,,18468033,,,57954200,99300,1562200,6274879,48452700,4951600.0
2019-07-03,35592000,15631130,3688100,,,18541267,,,29291800,166900,928200,5182903,19929700,4801200.0
2019-07-04,30513600,19060053,2729700,,,21683248,,,28577400,119300,1674600,6186462,16192600,3978700.0
2019-07-05,36728400,17271854,2352300,,,12821558,,,27414700,99600,1254400,5903168,27847600,4208400.0
2019-07-08,18608700,12413172,2539900,,,11625449,,,25318200,143700,750400,3944167,12777600,3500300.0
2019-07-10,53771400,27363230,5040900,,,29974002,,,50715800,245700,2046400,8314177,28106700,6815700.0
2019-07-11,33111900,26312139,5244700,,,19548854,,,48206900,159400,852400,4657214,18567500,4845300.0
2019-07-12,37713300,23367036,5596500,,,41150616,,,40908900,139600,1564600,5043361,22248600,4748000.0
2019-07-15,18889200,15665736,3017200,,,24797325,,,36592400,129600,1240800,4164306,20144200,3995500.0
2019-07-16,41873400,12215252,2358600,,,18680005,,,54789300,124200,1685600,5842419,17393700,4475800.0
2019-07-17,15840900,17275847,5836400,,,16370060,,,28923500,117600,744000,2989627,13876700,3818300.0
2019-07-18,26078100,18491716,4717800,,,18287110,,,35830700,69900,1048600,4212123,12217200,4410900.0
2019-07-19,17694300,19097853,5371500,,,16251890,,,28418900,118200,720200,8292224,11523100,3484400.0
2019-07-22,10702800,18066062,3850900,,,20553691,,,22304400,98300,1489400,2155082,11348100,3464400.0
2019-07-23,20164800,19371507,3154800,,,18526594,,,21124400,82700,1149400,4615412,11146800,4050300.0
2019-07-24,23201400,23880802,3491700,,,21293104,,,27939600,108100,2340000,4495418,25121800,4872700.0
2019-07-25,21772200,71658244,4354600,,,29770153,,,26892300,84200,1007800,4281594,12761900,5804700.0
2019-07-26,15914400,33354860,6482400,,,24413076,,,75644000,128900,1131400,1986067,12604500,5141400.0
2019-07-29,12600300,19152291,2700400,,,17563025,,,26493300,519300,735000,2678966,8462200,3559900.0
2019-07-30,16939200,40448158,2944700,,,21727398,,,38201600,577200,435400,2917751,10182500,4060500.0
2019-07-31,30289200,42927545,3008700,,,35085699,,,39890200,158800,1218000,3571854,23244900,5072900.0
2019-08-01,40686900,39146440,3794900,,,37230705,,,91345800,145800,2526800,3670195,45701400,7129100.0
2019-08-02,44697300,32229765,2809900,,,27985945,,,64112900,404100,2185600,2450706,19834300,4923500.0
2019-08-05,36307800,27430179,2996100,,,25552066,,,48277000,909000,2769600,3023310,36490300,5000400.0
2019-08-06,28109400,37678081,5122700,,,32396746,,,44208100,427400,1806000,4234679,21913400,5074800.0
2019-08-07,25440900,42189505,7711700,,,39898304,,,67698500,859300,2599400,3763123,20828200,5570600.0
2019-08-08,29943000,25420635,6969600,,,47927171,,,50256700,261900,1962000,20154498,24237600,5538300.0
2019-08-09,27090300,19384018,4741300,,,26352136,,,36641500,251100,1160800,12154891,24707500,4549300.0
2019-08-12,24594900,29025516,3406000,,,27985421,,,36122000,204400,1772400,5497173,16409000,4509700.0
2019-08-13,31440300,22951098,5181600,,,29732291,,,45330500,110800,2105200,4736609,19989100,5198900.0
2019-08-14,52656300,29252185,3758400,,,39564624,,,54401100,233000,2625200,5051781,24950100,6485200.0
2019-08-15,29555700,29948032,5448400,,,46672632,,,53894500,446800,2537000,5514315,24570500,6585300.0
2019-08-16,40022400,19358729,2944100,,,23915636,,,56782000,170600,1645600,5788888,19541100,5483400.0
2019-08-19,48268500,32985640,2536800,,,24882480,,,50699300,350700,1842400,2847980,27533700,4924000.0
2019-08-20,33436200,21706480,1636700,,,20854356,,,37141700,276400,2097000,2561377,16865100,5235200.0
2019-08-21,25780800,25938128,1797000,,,32579110,,,87840800,137900,1540000,3262095,16171800,5969700.0
