Date,ALSO3.SA,BBDC4.SA,BBSE3.SA,BMOB3.SA,INTB3.SA,ITSA4.SA,LJQQ3.SA,LWSA3.SA,MLAS3.SA,POSI3.SA,PSSA3.SA,SQIA3.SA,TOTS3.SA
2024-07-22,,20828400,3092400,77400.0,1229300.0,17852727,1490700.0,7831900.0,1592900.0,1329800,1194400,,1309700
2024-07-23,,22575300,3836500,119800.0,651500.0,15441626,1455800.0,6516100.0,5938300.0,772500,1098700,,1864800
2024-07-24,,17329000,2886500,1042700.0,1333800.0,14272005,1891600.0,7290600.0,2777400.0,1188500,759400,,1803900
2024-07-25,,27476800,3226300,132300.0,870900.0,27707537,1586500.0,8181500.0,1636100.0,2438500,943200,,3783800
2024-07-26,,45675500,3752900,139000.0,451100.0,10097275,1554200.0,2805700.0,1595400.0,1694700,2533700,,2362600
2024-07-29,,20952000,4568900,129300.0,937900.0,24154461,1288300.0,4078200.0,1204100.0,1953500,1027100,,2076500
2024-07-30,,20995500,3122900,184400.0,4259800.0,22835639,1315900.0,4133600.0,2632100.0,1207900,1142500,,1749700
2024-07-31,,32230200,4510300,180900.0,1643400.0,35914142,2072400.0,6029000.0,3309600.0,1511500,4638000,,2363000
2024-08-01,,59113900,3022700,182700.0,1557400.0,27077493,2552900.0,4669500.0,2131800.0,1928600,1539000,,1680600
2024-08-02,,57959900,3528300,170000.0,1685500.0,24891001,2482300.0,3675900.0,2853700.0,1425700,1800100,,2177400
2024-08-05,,133145300,6276200,177800.0,716200.0,26299000,3505700.0,4220700.0,3339500.0,1401000,1110600,,4390600
2024-08-06,,104219100,5394200,213100.0,1089100.0,21964420,2433000.0,3094300.0,2358700.0,1627000,1032400,,3683200
2024-08-07,,59096500,2867100,225100.0,821000.0,19915189,6945400.0,7049200.0,3297700.0,1409300,816500,,2505100
2024-08-08,,44280800,6483600,198700.0,1831800.0,20036637,2184100.0,3252600.0,1383200.0,1592600,1407700,,4802000
2024-08-09,,37787700,5082500,690100.0,885000.0,26401838,2492000.0,3455000.0,4383700.0,1444200,1521300,,4163900
2024-08-12,,24117200,5697100,234900.0,1375100.0,24158441,3055600.0,5114400.0,4870100.0,2633200,1326000,,5761100
2024-08-13,,36761400,3850700,278700.0,679300.0,30253962,8551500.0,6811000.0,3944800.0,1571300,2678100,,2589500
2024-08-14,,53268600,5348200,252500.0,823500.0,35183088,6337100.0,15754400.0,24545400.0,2293200,1718400,,2942100
2024-08-15,,31738900,6763200,257300.0,947700.0,21271123,6737600.0,4906400.0,9878600.0,3193300,1472100,,3157000
2024-08-16,,49810300,16450300,207600.0,722500.0,33807576,4620400.0,5311300.0,5368300.0,3403600,1114500,,2543000
2024-08-19,,73702900,6712400,199600.0,832100.0,40995051,3342800.0,19152900.0,4393200.0,2094400,1056200,,3073400
2024-08-20,,30434800,4916800,185300.0,729100.0,17599181,2058300.0,7450200.0,2073900.0,1200900,1056200,,2202900
2024-08-21,,25842000,3855000,241200.0,440400.0,21201740,2921000.0,5902900.0,3654900.0,1066900,1079000,,2896600
2024-08-22,,33853100,3195700,237200.0,781900.0,20155288,3763000.0,4979700.0,3330200.0,3594900,1209700,,1892300
2024-08-23,,33620800,3598700,199500.0,1349200.0,30055923,6456700.0,4830600.0,6984800.0,1717700,1810000,,2029300
2024-08-26,,13905900,3094900,167500.0,599200.0,16492382,2333900.0,6047900.0,2608200.0,1073600,802600,,1733200
2024-08-27,,18690000,1700500,112000.0,712500.0,17138347,2045600.0,11066900.0,2043300.0,1643400,1200900,,1991400
2024-08-28,,27179000,4440200,105900.0,598300.0,25828269,1531600.0,7337400.0,1851900.0,1383100,854300,,2155300
2024-08-29,,29559800,5705200,193800.0,463200.0,23794743,1487400.0,6431500.0,2550500.0,2528400,1241500,,1407000
2024-08-30,,51286000,9093400,354800.0,646100.0,52314551,2928700.0,5140600.0,6606000.0,4001900,1297100,,6487600
2024-09-02,,17133800,3416800,288400.0,933800.0,19779434,2065800.0,3007000.0,1422900.0,1123200,1570500,,1537600
2024-09-03,,26984600,3860300,292600.0,805500.0,16145357,3729200.0,3851200.0,4370500.0,1771000,1442700,,2904400
2024-09-04,,33458800,5044700,190900.0,763800.0,27702481,2098500.0,4089000.0,3734400.0,2012000,1687900,,3006500
2024-09-05,,29843800,3357200,190100.0,320200.0,25899266,1816400.0,5535900.0,1174300.0,1486400,1052100,,1195000
2024-09-06,,19284000,2984900,198200.0,625400.0,37350325,2752500.0,4546600.0,3057100.0,2266300,737600,,1160500
2024-09-09,,16779800,5083700,206300.0,744000.0,16228725,2029600.0,3758900.0,2471000.0,1708600,746800,,1084500
2024-09-10,,27410100,2740100,187400.0,479400.0,18366056,3054700.0,3638300.0,2061400.0,2671900,1500900,,1345000
2024-09-11,,19715400,2930400,147700.0,692300.0,36092172,1779000.0,3736500.0,3178700.0,1646500,1275400,,1560100
2024-09-12,,21793200,2349500,160600.0,1028400.0,21179580,2515600.0,2761800.0,1665800.0,1651500,1278800,,1125500
2024-09-13,,27724900,2221100,102000.0,892400.0,28409439,1712700.0,3712300.0,1303800.0,1600500,1883600,,3535800
2024-09-16,,27880800,3934200,111200.0,788700.0,9891169,1744200.0,2074300.0,2554200.0,1327100,783600,,3225800
2024-09-17,,34079400,2417800,166100.0,739900.0,26057826,3857900.0,3036900.0,2415900.0,1297000,909300,,4572300
2024-09-18,,32088700,2818600,254200.0,720700.0,27728191,5027200.0,4019700.0,4099800.0,1671900,2524200,,2546400
2024-09-19,,38153100,8368500,186900.0,518600.0,59054638,4179500.0,5966700.0,8564300.0,1877100,1798600,,2592800
2024-09-20,,57966500,4325300,472100.0,1286900.0,42617117,5623000.0,11450700.0,6369800.0,2076700,3639300,,4337200
2024-09-23,,45384200,3649500,167300.0,650800.0,23499998,3329300.0,5661200.0,2432400.0,1149100,2459000,,2520000
2024-09-24,,44927000,7704200,185400.0,1888300.0,18693933,2569700.0,4152600.0,3863000.0,1226800,1876100,,3553700
2024-09-25,,44200800,3390900,189800.0,912400.0,17780977,2550600.0,5977000.0,3775400.0,1767200,1563800,,3803600
2024-09-26,,58564400,2662000,169400.0,1010800.0,23168249,2145300.0,4065400.0,3537800.0,1325700,1881700,,3077100
2024-09-27,,44021100,3166500,1093100.0,1714900.0,29395759,3313100.0,4370300.0,2184800.0,1002400,1442000,,3545100
2024-09-30,,37058100,6029800,187200.0,3680200.0,44955392,5739600.0,3485900.0,2023400.0,1224900,1836200,,3239500
2024-10-01,,29701400,5355200,829700.0,3174100.0,27639767,6451500.0,3464000.0,2780200.0,3273800,2609300,,2955100
2024-10-02,,48598900,4887000,142100.0,2661000.0,15155057,6953800.0,4498600.0,2134200.0,1958400,2687500,,2750100
2024-10-03,,34496900,6282100,222400.0,1006500.0,31834828,6617500.0,7253700.0,1557200.0,1540200,2216600,,3851100
2024-10-04,,23637900,3077400,161100.0,1014900.0,16699133,4357100.0,5332200.0,1569400.0,1885100,2086000,,2085300
2024-10-07,,28305600,5396000,284500.0,471700.0,16721939,4131200.0,4239600.0,2117400.0,998300,1096500,,2017100
2024-10-08,,22407600,3883400,125500.0,1026900.0,18837326,4837600.0,3375500.0,1764700.0,1478200,1569900,,2360700
2024-10-09,,31287500,4739400,156600.0,565200.0,25274815,6255700.0,3402900.0,1225500.0,1090700,1546000,,2697700
2024-10-10,,21996700,3287800,107400.0,746000.0,18818393,5731700.0,3502200.0,980300.0,1125900,3555500,,3726000
2024-10-11,,35337900,3555000,88300.0,247000.0,12543014,3374500.0,3734700.0,1025100.0,723400,4678200,,3966600
2024-10-14,,22762100,2643400,209600.0,527600.0,20464878,5926900.0,4107500.0,1794800.0,1529800,2815400,,4748000
2024-10-15,,29965600,6221700,215000.0,449700.0,32941843,11786900.0,12660400.0,1660800.0,1657100,1454100,,4666100
2024-10-16,,55542100,6619700,454400.0,680100.0,43464670,5787600.0,5935000.0,1685900.0,1613400,2278900,,4151900
2024-10-17,,29445500,2910700,142600.0,445100.0,20671414,3288200.0,4524900.0,1828800.0,1040200,1850700,,2651400
2024-10-18,,39996000,5075600,976200.0,502800.0,22425147,5838600.0,8239700.0,3026300.0,1310300,1816100,,4198200
2024-10-21,,22922500,3117200,187500.0,326900.0,15254453,3129900.0,3364300.0,2100700.0,1042100,2392600,,2215800
2024-10-22,,32416400,6910100,140000.0,711400.0,15163125,5453400.0,3752900.0,1911800.0,1007000,2977200,,3580100
2024-10-23,,19789900,5137200,164100.0,406200.0,17788507,5585200.0,4875200.0,1709600.0,2082100,3097000,,2179900
2024-10-24,,24512500,3571000,103200.0,881200.0,28747858,4951300.0,6634500.0,1997000.0,1700500,3074800,,3450400
2024-10-25,,31639200,4008700,135900.0,1346200.0,27462490,4368700.0,4632800.0,1240400.0,1199300,996900,,2473700
2024-10-28,,22941700,3743700,127200.0,1436700.0,12994059,3181200.0,3835200.0,2590400.0,1893100,1419200,,1956500
2024-10-29,,32485200,1746500,155000.0,5836700.0,18974264,3285200.0,3768300.0,1356300.0,1434800,1130900,,3112600
2024-10-30,,28738700,3191400,216800.0,1634200.0,13635184,4154300.0,7015700.0,1167500.0,1085700,1553000,,1327200
2024-10-31,,84313700,5908200,227600.0,1553000.0,30240731,3826500.0,17168800.0,1051300.0,982500,2415600,,8135700
2024-11-01,,62202000,2680800,441200.0,1113200.0,19086891,4813000.0,8480500.0,1141500.0,1402100,2724300,,11641100
2024-11-04,,34631600,4086500,206100.0,1872400.0,22845750,6482500.0,10892900.0,2415900.0,1542300,2195900,,6920600
2024-11-05,,80715900,5831900,215200.0,1425500.0,33842859,5246000.0,6982700.0,1683000.0,643000,1192200,,6858600
2024-11-06,,61380900,6260100,223500.0,1350400.0,23042498,5167400.0,4833100.0,2785500.0,1098200,1677400,,11040200
2024-11-07,,35235600,5890900,239500.0,1798700.0,26212513,7879000.0,5579800.0,3078900.0,1051800,2240500,,11588100
2024-11-08,,44207900,4543200,565700.0,1449100.0,37948636,4809900.0,9103400.0,2506700.0,1450900,2987100,,5849600
2024-11-11,,36639600,2584600,174400.0,1584000.0,28916099,2954800.0,4792500.0,1471100.0,686300,2430200,,4264500
2024-11-12,,30009000,3415600,187900.0,3484200.0,20888708,12673100.0,8588900.0,1064200.0,971100,5128200,,2932900
2024-11-13,,30372800,11192700,265900.0,1207600.0,23078104,5039100.0,8207600.0,960600.0,891500,1825200,,4289100
2024-11-14,,38876900,2213000,117800.0,1360700.0,18892510,4026300.0,4763500.0,4254200.0,3195400,1430700,,4423600
2024-11-18,,36262700,2882100,160700.0,1358200.0,27975927,6079600.0,4908100.0,4820300.0,1286300,1522200,,2265000
2024-11-19,,20410500,2639500,197900.0,1423000.0,21311032,2734200.0,4196300.0,3659300.0,1411000,1146100,,2538000
2024-11-21,,37207100,3041800,172400.0,897400.0,28839939,4001900.0,8297500.0,3014100.0,1274200,1213300,,3132600
2024-11-22,,20755200,2700400,165900.0,517300.0,18947694,2105900.0,5711800.0,2347700.0,1397500,1099300,,3637000
2024-11-25,,39191600,4532600,166800.0,753700.0,39241749,7611500.0,5809200.0,1505100.0,661100,1318000,,5430800
2024-11-26,,26857200,3149700,158800.0,1442700.0,27485940,4483200.0,9296600.0,1751000.0,799300,1262600,,3232400
2024-11-27,,68995600,4884400,283100.0,1334400.0,33079426,5680200.0,17464800.0,3343600.0,1165800,1231000,,4476100
2024-11-28,,57956800,4713600,606600.0,1206300.0,27778319,11074200.0,15060600.0,5517700.0,4997400,935300,,2354000
2024-11-29,,96013500,5286100,304900.0,1745600.0,56284035,7467800.0,13590400.0,7775700.0,2065400,1932900,,6647400
2024-12-02,,65638300,4102600,226000.0,2603300.0,42140792,2890800.0,17261100.0,2361800.0,1450100,2516100,,2981900
2024-12-03,,34013800,9589200,283300.0,1726800.0,29807152,2681500.0,18106900.0,3353000.0,1385000,2806800,,6328600
2024-12-04,,33476400,3111400,156500.0,936100.0,20139987,2182300.0,15377900.0,2633600.0,962900,3248000,,4347600
2024-12-05,,32611400,3021200,380400.0,2278000.0,29086835,2374700.0,5180600.0,2223100.0,807100,2201900,,4182600
2024-12-06,,26301100,3348000,433000.0,797100.0,25698753,3844400.0,4904100.0,2942200.0,1018800,1714300,,3292800
2024-12-09,,34547600,2355800,360600.0,1026400.0,24862771,2196800.0,6889500.0,2258900.0,735100,3540800,,2232100
2024-12-10,,32732400,3895900,173800.0,679200.0,23639328,3249200.0,5973500.0,2043600.0,1171500,1771200,,3021100
2024-12-11,,45892900,6339900,311500.0,1134200.0,36548484,5450200.0,11012000.0,4063800.0,1588600,3105400,,6263800
2024-12-12,,48022200,15715000,222700.0,1413700.0,34537006,3880000.0,6099800.0,2379900.0,1229300,2404800,,5101500
2024-12-13,,24692500,5152900,186300.0,758000.0,58956482,3080300.0,3470800.0,2085300.0,695000,2216500,,2267000
2024-12-16,,52741800,3882700,217700.0,737200.0,44584973,3291600.0,3312300.0,2541500.0,3045000,2298500,,3296200
2024-12-17,,66961700,7306700,345300.0,945900.0,53347721,4994800.0,6669600.0,2785400.0,1109400,3715600,,6066800
2024-12-18,,70432300,8785900,283500.0,2778800.0,51853096,3796900.0,6268700.0,2675800.0,1696200,3016700,,5289500
2024-12-19,,39732600,6112900,132200.0,1644600.0,37111952,4065100.0,7632400.0,1803500.0,2067600,1583900,,2249300
2024-12-20,,63007200,10951800,154400.0,2434600.0,52495757,6517500.0,4362900.0,1752600.0,1425300,3106900,,5628600
2024-12-23,,28062600,4198800,220700.0,1120900.0,26640359,3542500.0,3416000.0,1760000.0,2101200,2588700,,2465300
2024-12-26,,17715100,4593400,445500.0,1411500.0,32658301,2955800.0,3451100.0,1594200.0,1283000,1591000,,2207000
2024-12-27,,19364200,3300400,321000.0,1600000.0,24142762,3970300.0,4580300.0,1675600.0,535600,2761100,,3420500
2024-12-30,,24874700,2808900,391200.0,1348200.0,37799486,3958600.0,7320300.0,1758500.0,926000,1010700,,2366700
2025-01-02,,31243900,3506000,405400.0,1232900.0,32178021,4053700.0,5893600.0,1139700.0,1023900,2353300,,2559800
2025-01-03,,27722400,4141600,252700.0,822600.0,32830619,1838800.0,4071000.0,1394000.0,641000,8731800,,2210400
2025-01-06,,30587800,4581500,246400.0,1640100.0,30017377,5634200.0,6705700.0,2116400.0,916500,3674100,,3904900
2025-01-07,,31934700,5943000,175900.0,1180000.0,42528929,2633400.0,9388100.0,1733900.0,1155000,2352700,,2913100
2025-01-08,,35250500,3507900,174200.0,2258400.0,34604827,4561300.0,6507500.0,1146600.0,831400,1599900,,2742600
2025-01-09,,18386900,2551200,149000.0,614400.0,18119288,1596100.0,3216000.0,2220300.0,792500,917400,,1872500
2025-01-10,,46311500,4641300,72900.0,672800.0,23454101,2682200.0,4750500.0,704800.0,747900,1501700,,3484900
2025-01-13,,36560700,2676900,224100.0,716300.0,22522945,2548200.0,4879100.0,656100.0,537900,1856800,,3734600
2025-01-14,,43570500,6369200,89100.0,1492500.0,21448565,2300000.0,6003800.0,1609900.0,816700,1130200,,3678600
2025-01-15,,42795800,11511300,201100.0,2385200.0,36409973,6498800.0,7819600.0,1526100.0,1242400,1692200,,4474300
2025-01-16,,37429100,5298100,181200.0,1397600.0,33751941,6890300.0,8342600.0,658200.0,911000,1245600,,3148300
2025-01-17,,60743100,3594000,144100.0,2017800.0,37199136,2007300.0,10152000.0,1014000.0,2888800,2550100,,2515800
2025-01-20,,17924700,2782300,204700.0,3377000.0,15633984,2558900.0,9038700.0,2289100.0,384600,1270000,,1450300
2025-01-21,,25985500,3444200,197300.0,1438000.0,20080669,2276200.0,3979300.0,1435200.0,703500,2283100,,3209100
2025-01-22,,42528000,3251200,205700.0,1404200.0,28916258,4449500.0,8022000.0,2089800.0,528300,1480300,,2337900
2025-01-23,,36035600,3320000,210700.0,1266700.0,21408917,5686000.0,5029000.0,2033700.0,813000,2172100,,3249300
2025-01-24,,45727800,3627100,203200.0,2120900.0,12490345,6363500.0,5881900.0,2042500.0,684400,1209100,,2924600
2025-01-27,,80300500,8534800,247100.0,1921300.0,25210687,5222000.0,5421200.0,3138300.0,607000,2682100,,3451300
2025-01-28,,24844400,3011700,196300.0,1986200.0,22638917,2866900.0,5281900.0,3585300.0,460300,2634100,,3328100
2025-01-29,,33371500,3423700,399400.0,1633700.0,17422842,3380600.0,4232800.0,1347400.0,444300,1931800,,3357600
2025-01-30,,56868200,5555600,436600.0,2774100.0,28371743,3805700.0,8717500.0,3379800.0,1140200,1381400,,6354200
2025-01-31,,37528400,4420400,236400.0,1523900.0,26756536,2782200.0,5861400.0,3707300.0,860900,1826600,,7035300
2025-02-03,,32339300,4495700,179900.0,1888200.0,22151773,2603100.0,5597200.0,1566300.0,1046000,1720700,,6944300
2025-02-04,,36005500,3698900,254700.0,1822400.0,20328185,2794800.0,7008400.0,1130500.0,560100,1841400,,21121700
2025-02-05,,42185200,3355500,243000.0,2030300.0,25044003,2895700.0,8072000.0,1292500.0,664400,1624300,,6988600
2025-02-06,,45483400,3756100,143300.0,1819100.0,27776516,1524100.0,4847300.0,1531500.0,406900,2310100,,3871800
2025-02-07,,129620600,4568800,130400.0,1859300.0,21361893,1750600.0,6432000.0,782100.0,481700,2047600,,4072200
2025-02-10,,31716900,3360700,82600.0,1978600.0,25816262,2114400.0,6690200.0,586100.0,509900,1954700,,4585200
2025-02-11,,40337300,4056300,228900.0,821600.0,46185529,1406000.0,8429000.0,1297400.0,624400,1657300,,2740500
2025-02-12,,123782500,5154600,206200.0,1270700.0,50136260,2912800.0,19246300.0,711000.0,656100,3217700,,6265100
2025-02-13,,44812400,5008700,164700.0,552300.0,18668311,3539300.0,10993100.0,991900.0,382900,3751700,,5373800
2025-02-14,,46996800,4666000,341200.0,1978600.0,39555047,4595000.0,17471600.0,2271400.0,1461600,5226900,,5353600
2025-02-17,,17475100,7084700,162500.0,1785700.0,50846845,5537800.0,8510100.0,2144300.0,726700,3115600,,1689500
2025-02-18,,25805300,22892500,110900.0,2073300.0,62072712,2841100.0,8625000.0,1109000.0,486300,1975800,,2965500
2025-02-19,,38006500,12539200,108600.0,992600.0,34597584,1766400.0,21630900.0,732300.0,505300,1332500,,2325400
2025-02-20,,26359900,8522400,114800.0,1218900.0,18955680,1936800.0,14943500.0,1001700.0,714000,2174800,,2838900
2025-02-21,,45757000,8790200,141600.0,1027700.0,27687186,2356600.0,11440700.0,843300.0,638400,2041400,,3310600
2025-02-24,,30213900,7234800,196400.0,925600.0,22565460,5535500.0,9179000.0,1196900.0,742500,1140400,,3926400
2025-02-25,,33494400,4032200,304900.0,1063400.0,25837620,6676700.0,12768000.0,525200.0,1065400,1573900,,5076700
2025-02-26,,51824900,3503300,299700.0,1837300.0,19115208,6292900.0,8199000.0,1008500.0,553600,2021500,,3356100
2025-02-27,,40713100,6400900,224900.0,4595600.0,29274408,9649000.0,6809300.0,1252600.0,749300,1876600,,4905800
2025-02-28,,84387200,6159400,585200.0,4754200.0,47522106,3938200.0,21141700.0,860600.0,763500,3097300,,8288500
2025-03-05,,41379800,5535300,232300.0,2841400.0,34672248,2067500.0,8716000.0,961400.0,475000,1542900,,4735600
2025-03-06,,44187500,6958600,214100.0,3252100.0,27951264,2940700.0,13394200.0,1053000.0,548100,2598600,,3452700
2025-03-07,,29808500,5292500,251900.0,2351100.0,27155562,3808800.0,12582100.0,910200.0,581500,2565400,,5957100
2025-03-10,,42234700,4182300,149700.0,2316800.0,32938554,4787100.0,14449700.0,1248300.0,576200,2877600,,5519500
2025-03-11,,43087500,5328400,227700.0,1772400.0,31428852,3359500.0,15078700.0,1552900.0,777200,1714100,,9750500
2025-03-12,,31708500,3697200,83300.0,2917100.0,30124374,1475900.0,10241300.0,988200.0,430100,1622500,,5021200
2025-03-13,,35174100,3649400,164300.0,1900400.0,31205880,1247000.0,19000400.0,1184800.0,702500,1291300,,3149100
2025-03-14,,42086800,4159500,197700.0,5908500.0,36443070,3640300.0,27990000.0,1193700.0,1086400,1422200,,6791700
2025-03-17,,23901600,4906500,178700.0,4004400.0,30226476,2346700.0,11762400.0,1615600.0,667800,1384100,,2679500
2025-03-18,,19650500,2924000,120200.0,2548400.0,42204540,2090000.0,21516500.0,1275100.0,732100,2131500,,5600100
2025-03-19,,25791100,4572400,186700.0,4201800.0,51246228,2135800.0,17315700.0,1074900.0,1185900,4119500,,3059300
2025-03-20,,31369300,6005200,128100.0,1599800.0,35489778,2382000.0,9291000.0,1208700.0,2693000,2026700,,2715800
2025-03-21,,74318800,6999100,1624900.0,2948100.0,50851080,7480300.0,5502400.0,1570000.0,1100300,1996500,,3603900
2025-03-24,,44562300,3743200,323400.0,1312900.0,39745422,2543900.0,6934000.0,784100.0,1362500,2027700,,3311400
2025-03-25,,63764400,3754700,342500.0,2013200.0,35766300,3953200.0,9980400.0,1083000.0,865900,1632200,,2215000
2025-03-26,,49065500,2980900,443700.0,1842400.0,45219048,6737800.0,4510900.0,1930500.0,358700,1188600,,3550500
2025-03-27,,40588300,3144900,420400.0,3078300.0,51780096,7948700.0,6637700.0,3508800.0,620800,3120300,,2170400
2025-03-28,,25978000,2745300,339600.0,2578600.0,41708922,6090100.0,9609500.0,1151400.0,794800,2056400,,2052500
2025-03-31,,38613400,6481500,280300.0,2658000.0,39964620,3900700.0,6977000.0,1131200.0,1169800,2315900,,1926400
2025-04-01,,20578300,4962500,363400.0,3260100.0,18488418,2533400.0,7130300.0,1411100.0,1335600,1703000,,2219500
2025-04-02,,18113400,5019200,444800.0,1404900.0,20426010,3385600.0,16124100.0,948200.0,977800,1265500,,2969200
2025-04-03,,46295700,4813600,924900.0,2771000.0,29103354,4431600.0,19164700.0,1568700.0,2187500,1389300,,2379500
2025-04-04,,48847400,3523600,456100.0,2637000.0,37591488,3716200.0,10774300.0,1663600.0,3333200,1482600,,3061700
2025-04-07,,50116900,3727400,628400.0,4549400.0,54601416,3618300.0,14152900.0,2097700.0,1864900,3154800,,3507500
2025-04-08,,56053800,5219900,297800.0,2771900.0,38497350,3233600.0,12941500.0,1960700.0,1475400,2893900,,3826000
2025-04-09,,64688900,10919300,369000.0,4707700.0,41153328,4656400.0,15073500.0,1886600.0,2131700,2672300,,3984500
2025-04-10,,29807400,13103400,320700.0,5299200.0,33371136,3996400.0,18503800.0,599900.0,822000,1724700,,2221500
2025-04-11,,28170600,3160000,604800.0,3752600.0,38578440,3066700.0,10289700.0,718300.0,902000,1182800,,2769800
2025-04-14,,18681300,3081900,389000.0,2637000.0,28251348,2963200.0,7221400.0,1060300.0,583700,1695500,,3693700
2025-04-15,,20639200,3203900,214500.0,2987900.0,29114370,1985600.0,6060100.0,1136700.0,993800,1138300,,3530400
2025-04-16,,29640200,3836500,400000.0,2755200.0,38855982,1995400.0,7643900.0,871300.0,678500,1269900,,5189600
2025-04-17,,26318600,2090700,293200.0,1407700.0,26876694,2125300.0,26737800.0,1484300.0,1801500,1497500,,3375400
2025-04-22,,23746500,3797400,333900.0,1785300.0,25569156,2020600.0,13669100.0,2352300.0,1156500,1013900,,2968100
2025-04-23,,38980300,3337100,418200.0,2047000.0,39112716,4631200.0,12149000.0,2399200.0,2825600,1176900,,3625800
2025-04-24,,28878200,3897700,475800.0,2177300.0,37956648,2469800.0,11539400.0,1011800.0,1646200,1088000,,4418900
2025-04-25,,26229400,3588800,944700.0,1235000.0,36511206,894700.0,11241600.0,1146000.0,585700,1587600,,2271800
2025-04-28,,19185700,3282200,265500.0,1160400.0,17937720,2234600.0,8242200.0,2157100.0,609600,1113300,,3956000
2025-04-29,,29771000,3778000,330900.0,3307200.0,29658540,1410900.0,7346400.0,1429000.0,1042700,1064500,,2588400
2025-04-30,,55291100,5095000,429700.0,1843500.0,40072536,1975700.0,18550400.0,1207300.0,1746200,1432800,,5453100
2025-05-02,,27262900,2688700,266200.0,1598100.0,25642596,1260100.0,18427900.0,827000.0,2684800,1260000,,3537800
2025-05-05,,32690500,5841300,205900.0,1736400.0,38613222,1017700.0,7194200.0,1044400.0,1641200,1776400,,3274900
2025-05-06,,26635800,20378900,185700.0,1557500.0,29329080,2976700.0,6970100.0,1359000.0,1025600,1338800,,5537600
2025-05-07,,45197400,5853300,453600.0,1625900.0,26712066,1799700.0,3461400.0,1579500.0,821600,884800,,2482500
2025-05-08,,218670200,10275100,217400.0,2696600.0,46357980,6713300.0,7225700.0,3538900.0,952800,1460400,,5651600
2025-05-09,,58078200,4194500,200000.0,7991700.0,62160942,5232500.0,8157400.0,2106600.0,618000,4900000,,7236400
2025-05-12,,28273600,4605000,207500.0,2773600.0,33139086,10703500.0,6843000.0,1817000.0,488600,1802700,,6426000
2025-05-13,,41967000,5825100,313600.0,2335200.0,49398702,5384300.0,7466100.0,1874300.0,582200,2095000,,5040600
2025-05-14,,44162100,7342600,329800.0,2576700.0,23588010,4515400.0,5789300.0,888000.0,596400,2724900,,4544900
2025-05-15,,37314300,3013600,245300.0,2543000.0,38826504,3289700.0,7684800.0,1549500.0,6624500,1392900,,2488200
2025-05-16,,35982000,5989800,306300.0,1592600.0,43248204,3045800.0,6158200.0,4443400.0,2019300,3233300,,3172400
2025-05-19,,34562300,4137800,153400.0,1409100.0,31885812,2784600.0,5329700.0,7068700.0,1157600,1407700,,3170300
2025-05-20,,27806300,3674400,173800.0,2142300.0,22314234,3295800.0,9757900.0,3349100.0,869200,1154700,,3091900
2025-05-21,,25605500,5665000,107800.0,1555000.0,25775604,3318400.0,11604300.0,2923400.0,1144300,3089500,,4182900
2025-05-22,,46122600,4496900,160300.0,1598800.0,37259886,2896200.0,8808300.0,5099800.0,1199700,1776100,,2850800
2025-05-23,,35866200,5701900,197500.0,2192700.0,40412808,3536500.0,5888400.0,5463800.0,1052800,2028300,,3174100
2025-05-26,,16875000,1712300,100200.0,1004700.0,10685826,1352000.0,2802600.0,3233700.0,532000,937900,,1717500
2025-05-27,,51944300,6156600,166800.0,2548300.0,26107002,3190600.0,5855300.0,2667100.0,911800,1020800,,5373600
2025-05-28,,53685300,3687900,112200.0,2957700.0,30029208,2607300.0,4525900.0,1652600.0,1009800,2645700,,3818400
2025-05-29,,35789500,3818800,184800.0,2492900.0,24115350,1386700.0,4872900.0,1239100.0,955300,3188500,,4060400
2025-05-30,,55543700,6766500,161400.0,4381100.0,50091894,3543000.0,5734100.0,1140100.0,2089500,3549000,,13612500
2025-06-02,,26220300,4276700,213600.0,2200500.0,25620768,3965900.0,6676600.0,1380500.0,1786700,2213500,,2845000
2025-06-03,,50865800,5299300,280500.0,2640800.0,28242270,3905000.0,7033500.0,2614400.0,1886700,2177600,,3296100
2025-06-04,,36692500,5466100,179600.0,2829100.0,16280526,4719200.0,13818400.0,2162900.0,1965200,1327800,,2217800
2025-06-05,,36435500,8404900,636600.0,1513000.0,15156690,2598700.0,11463800.0,941400.0,1723300,2912100,,3224300
2025-06-06,,19352100,4363900,406800.0,1812700.0,23515182,2103400.0,7271200.0,1061900.0,1615800,1741300,,3227100
2025-06-09,,28177300,4027600,423300.0,2647700.0,19206498,1303100.0,16367200.0,3012200.0,1175500,2653600,,1929600
2025-06-10,,27623200,7070600,249500.0,2545500.0,33896334,1768600.0,6435900.0,2918600.0,1067500,2323000,,2471400
2025-06-11,,48251000,6624400,182200.0,2332700.0,51140046,1746400.0,6734100.0,1616300.0,910400,2829400,,3385700
2025-06-12,,38328100,6447600,995200.0,1431200.0,25360974,2178900.0,3167000.0,1295900.0,833400,1238300,,2582300
2025-06-13,,29855200,4893400,166700.0,2453300.0,17337450,2688500.0,4837000.0,1225000.0,929400,1339500,,3738900
2025-06-16,,25238300,3961800,113600.0,3585400.0,24089646,2518700.0,4710200.0,4435100.0,1112500,1174500,,1977500
2025-06-17,,33555400,11454900,119600.0,2382700.0,24887082,1810000.0,4394900.0,1645400.0,1102400,1237500,,2813700
