Date,ALSO3.SA,BBDC4.SA,BBSE3.SA,BMOB3.SA,INTB3.SA,ITSA4.SA,LJQQ3.SA,LWSA3.SA,MLAS3.SA,POSI3.SA,PSSA3.SA,SQIA3.SA,TOTS3.SA
2025-01-03,,10.041130065917969,29.820035934448242,11.576675415039062,11.024117469787598,6.911755561828613,2.069999933242798,3.0095832347869873,1.0126806497573853,4.650694847106934,31.617713928222656,,25.46889877319336
2025-01-06,,10.238367080688477,30.168031692504883,11.857748031616211,11.221617698669434,7.138637065887451,2.1700000762939453,3.0934417247772217,1.1091264486312866,4.797173500061035,32.89078903198242,,26.66731834411621
2025-01-07,,10.38181209564209,30.267457962036133,11.919232368469238,11.221617698669434,7.195356845855713,2.1600000858306885,3.2145702838897705,1.1477047204971313,4.769708633422852,33.64554214477539,,26.316560745239258
2025-01-08,,10.220436096191406,30.08517837524414,11.717211723327637,11.131844520568848,7.057607173919678,2.069999933242798,3.177300214767456,1.1091264486312866,4.650694847106934,33.1999626159668,,25.449411392211914
2025-01-09,,10.148713111877441,30.060317993164062,11.743562698364258,11.086958885192871,7.114327430725098,2.0799999237060547,3.177300214767456,1.1091264486312866,4.595765590667725,33.26361846923828,,25.965801239013672
2025-01-10,,10.023201942443848,29.944318771362305,11.682079315185547,10.817639350891113,7.017093658447266,2.059999942779541,3.1307120323181152,1.1091264486312866,4.595765590667725,33.118125915527344,,26.024259567260742
2025-01-13,,10.059062004089355,29.977460861206055,11.523974418640137,10.727866172790527,7.065710067749023,2.0199999809265137,3.1027591228485107,1.0705480575561523,4.604920387268066,33.21814727783203,,26.043746948242188
2025-01-14,,10.247331619262695,30.57402992248535,11.629376411437988,10.862525939941406,7.049504280090332,2.0299999713897705,3.0748064517974854,1.05125892162323,4.559145927429199,33.272708892822266,,26.8621826171875
2025-01-15,,10.60594367980957,30.94687843322754,11.980716705322266,11.257526397705078,7.349311351776123,2.1500000953674316,3.121394395828247,1.128415584564209,4.815483570098877,34.263893127441406,,28.041118621826172
2025-01-16,,10.516292572021484,30.988309860229492,11.673294067382812,11.042071342468262,7.292590618133545,2.119999885559082,2.9070897102355957,1.118770956993103,4.870413303375244,33.936527252197266,,27.778051376342773
2025-01-17,,10.390776634216309,31.344594955444336,11.682079315185547,11.356276512145996,7.33310604095459,2.0899999141693115,2.8232314586639404,1.0994818210601807,5.0168914794921875,33.436397552490234,,27.47600746154785
2025-01-20,,10.426636695861816,31.4025936126709,11.682079315185547,12.20911979675293,7.38982629776001,2.049999952316284,2.8977720737457275,1.060903549194336,4.9528069496154785,33.37274169921875,,27.71959114074707
2025-01-21,,10.4356050491333,31.42745018005371,11.6996431350708,12.164234161376953,7.454648017883301,2.0299999713897705,2.9629952907562256,1.0801926851272583,5.035201072692871,34.46394348144531,,28.30418586730957
2025-01-22,,10.292160034179688,31.65945053100586,11.725996017456055,12.128324508666992,7.446545600891113,2.0799999237060547,3.1307120323181152,1.0994818210601807,5.053511142730713,34.46394348144531,,28.557510375976562
2025-01-23,,10.211470603942871,31.50202178955078,11.523974418640137,11.850028038024902,7.430339336395264,2.0299999713897705,3.0748064517974854,1.05125892162323,5.0809760093688965,34.66400146484375,,28.48930549621582
2025-01-24,,10.13078498840332,31.344594955444336,11.550324440002441,12.14627742767334,7.414134979248047,2.1500000953674316,2.990947961807251,1.05125892162323,4.989426612854004,34.55488204956055,,29.142107009887695
2025-01-27,,10.38181209564209,31.95772933959961,11.805047035217285,12.361734390258789,7.600500106811523,2.240000009536743,3.0841240882873535,1.118770956993103,5.145060062408447,34.87314987182617,,30.40873146057129
2025-01-28,,10.426636695861816,32.338871002197266,11.980716705322266,12.020596504211426,7.600500106811523,2.180000066757202,2.990947961807251,1.118770956993103,5.035201072692871,35.00955581665039,,29.9995174407959
2025-01-29,,10.319053649902344,32.11515808105469,11.761129379272461,12.254005432128906,7.592398166656494,2.200000047683716,2.972313165664673,1.128415584564209,5.108440399169922,35.336910247802734,,30.35027503967285
2025-01-30,,10.883869171142578,31.974302291870117,12.253006935119629,12.99912166595459,7.770660400390625,2.3299999237060547,3.1959352493286133,1.195927619934082,5.309848785400391,36.273529052734375,,31.77278709411621
2025-01-31,,10.839041709899902,31.93287467956543,11.892881393432617,12.87343978881836,7.722043037414551,2.319999933242798,3.1307120323181152,1.195927619934082,5.227454662322998,36.36446762084961,,33.18556213378906
2025-02-03,,10.821111679077148,32.338871002197266,11.65572738647461,12.882417678833008,7.641014575958252,2.2799999713897705,3.0841240882873535,1.186282992362976,5.245764255523682,37.01919174194336,,33.37068557739258
2025-02-04,,10.802228927612305,32.30572509765625,11.928016662597656,12.98116683959961,7.657219886779785,2.259999990463257,2.990947961807251,1.186282992362976,5.0809760093688965,37.01919174194336,,32.61071014404297
2025-02-05,,11.053655624389648,32.53772735595703,12.10368537902832,12.882417678833008,7.746352672576904,2.240000009536743,2.925725221633911,1.1380600929260254,5.0718207359313965,37.91033935546875,,31.35382843017578
2025-02-06,,11.206304550170898,32.918861389160156,12.16517162322998,13.196621894836426,7.7949700355529785,2.2699999809265137,2.990947961807251,1.1573493480682373,5.090130805969238,37.555694580078125,,31.821502685546875
2025-02-07,,10.766314506530762,32.56258010864258,11.998284339904785,13.079916954040527,7.713942050933838,2.2300000190734863,2.9070897102355957,1.118770956993103,4.97111701965332,37.05556106567383,,32.67891311645508
